,Project,Attribute,W/ C Mean,W/O C Mean,W/ C Kurtosis,W/O C Kurtosis,W/ C Normal Kurtosis,W/O C Normal Kurtosis,W/ C Anderson-Darling,W/O C Anderson-Darling,W/ C Normal Anderson-Darling,W/O C Normal Anderson-Darling,Inconsistencies,Test,P-value,Effect Size,Delta,Meaning
249,johntheripper,Total-duration,23.500680272108866,2.4556254917388056,1.4866411940312747e-41,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.9332215234249984e-12,Cliff's Delta,-0.3511777645755391,medium
250,johntheripper,Commits B1,2117.3537414965986,160.71675845790716,1.728770144529637e-10,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.8232690690430147e-23,Cliff's Delta,-0.5017582170555083,large
251,johntheripper,Commits B2,15.333333333333334,2.7348544453186467,1.0827891004815413e-66,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.528128272472776e-22,Cliff's Delta,-0.43692630474691846,medium
252,johntheripper,Committers B1,25.374149659863946,4.154209284028324,2.632152483740581e-12,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.6385599584515364e-29,Cliff's Delta,-0.5562602696468044,large
253,johntheripper,Committers B2,1.6462585034013606,1.2816679779701023,5.034701569879184e-34,4.864928429180485e-224,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.00013308458731468896,Cliff's Delta,-0.13314814517467097,negligible
254,johntheripper,Changed Files B1,608.0272108843537,118.54130605822188,3.7907153303754084e-11,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.351508014099156e-26,Cliff's Delta,-0.5317041057178182,large
255,johntheripper,Changed Files B2,21.197278911564627,6.1636506687647525,1.4239809750636448e-27,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,8.248039351670097e-24,Cliff's Delta,-0.49504648436872783,large
256,mruby,Branching-duration,20.991666666666664,3.2942151968940725,4.6190175638011703e-20,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.9915136490066835e-05,Cliff's Delta,-0.3163338879645036,small
257,mruby,Total-duration,22.224499999999995,4.523804769828067,9.449166718991179e-20,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.0023602524101957135,Cliff's Delta,-0.23044925124792015,small
258,mruby,Commits B1,37.8,12.694398225180255,9.822315979732539e-26,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.0001966524882995365,Cliff's Delta,-0.27469957478276946,small
259,mruby,Commits B2,35.96666666666667,2.138657792567942,5.731723566721145e-20,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.775194550371917e-14,Cliff's Delta,-0.4470142355333703,medium
260,mruby,Committers B1,4.45,2.3471991125901277,6.092690695577538e-22,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.022429398372901064,Cliff's Delta,-0.15602699205028656,small
261,mruby,Committers B2,3.1,1.1425402107598448,4.5267207904838565e-18,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.4247494188365064e-14,Cliff's Delta,-0.2593455352190793,small
262,mruby,Changed Files B1,23.183333333333334,8.825291181364392,3.5971633467103984e-15,0.0,False,False,2.5491286865065956e-18,3.7e-24,False,False,False,Mann-Whitney,2.542991098439857e-06,Cliff's Delta,-0.35147901645405805,medium
263,mruby,Changed Files B2,17.9,2.870770937326678,1.533468493584692e-19,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.819613903348534e-16,Cliff's Delta,-0.5669902015159919,large
264,systemd,Branching-duration,11.235909090909091,3.436153608883414,0.0007890902171141887,0.0,False,False,4.801058116059908e-05,3.7e-24,False,False,False,Mann-Whitney,3.92251242897619e-06,Cliff's Delta,-0.5701306713027873,large
265,systemd,Total-duration,11.85590909090909,3.846172115977788,0.0003351213959384181,0.0,False,False,7.836609037680481e-05,3.7e-24,False,False,False,Mann-Whitney,1.853250377292489e-05,Cliff's Delta,-0.5289383657674835,large
266,systemd,Commits B1,76.31818181818181,40.60549043800123,8.266758287908055e-08,0.0,False,False,1.7317220406045337e-05,3.7e-24,False,False,False,Mann-Whitney,5.061131214860534e-05,Cliff's Delta,-0.500098143682351,large
267,systemd,Commits B2,15.590909090909092,4.0505860579888955,0.0049238714792830965,0.0,False,False,0.00017700191263750377,3.7e-24,False,False,False,Mann-Whitney,1.40910506675002e-05,Cliff's Delta,-0.525923952666704,large
268,systemd,Committers B1,16.272727272727273,7.505243676742752,0.005486767233849124,0.0,False,False,0.01157530334232326,3.7e-24,False,False,False,Mann-Whitney,0.00034721243159576613,Cliff's Delta,-0.4387162806348494,medium
269,systemd,Committers B2,2.0,1.05613818630475,8.861941541636273e-07,0.0,False,False,2.4679111615342904e-14,3.7e-24,False,False,False,Mann-Whitney,0.0034527290563455756,Cliff's Delta,-0.13943413156861645,negligible
270,systemd,Changed Files B1,93.54545454545455,65.91024059222703,4.636172664935982e-06,0.0,False,False,9.607587350565993e-05,3.7e-24,False,False,False,Mann-Whitney,0.0003001110185286879,Cliff's Delta,-0.44635746733217435,medium
271,systemd,Changed Files B2,23.545454545454547,9.937384330660086,0.0035353247509125304,0.0,False,False,3.398795415243466e-05,3.7e-24,False,False,False,Mann-Whitney,1.0672936904280764e-06,Cliff's Delta,-0.5963069934383939,large
272,redis,Branching-duration,53.20548387096775,31.1657879377432,9.557224807537265e-26,1.2320000013384e-311,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.0006773419333270485,Cliff's Delta,-0.2567308899209238,small
273,redis,Total-duration,56.80177419354837,33.9778015564203,7.633531788969661e-26,2.04905615600056e-310,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.0013180293404362838,Cliff's Delta,-0.24264152127526045,small
274,redis,Commits B1,14.048387096774194,54.04863813229572,4.538535568806787e-13,4.247183636498864e-304,False,False,5.919208172657826e-17,3.7e-24,False,False,False,Mann-Whitney,0.2017811743753743,No,-,-
275,redis,Commits B2,94.59677419354838,3.2889105058365757,9.10780782003412e-23,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.233380940154828e-27,Cliff's Delta,-0.6987887536086357,large
276,redis,Committers B1,1.596774193548387,6.833657587548638,1.5536516962225986e-22,5.279054462802584e-266,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.0338503504132578e-08,Cliff's Delta,0.4092349692481486,medium
277,redis,Committers B2,9.919354838709678,1.2373540856031129,7.725845715739298e-21,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.237669068523111e-32,Cliff's Delta,-0.48837391740931335,large
278,redis,Changed Files B1,20.241935483870968,30.97762645914397,4.604892946064231e-09,8.897929921177741e-205,False,False,2.9786224575093056e-22,3.7e-24,False,False,False,Mann-Whitney,0.3043183490543228,No,-,-
279,redis,Changed Files B2,46.596774193548384,3.764591439688716,5.980851578844049e-20,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.0352934243935325e-25,Cliff's Delta,-0.7131134680557298,large
280,darktable,Branching-duration,20.666456310679607,5.62745387453877,1.3975715334028453e-85,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.462383266145993e-22,Cliff's Delta,-0.4057826500595103,medium
281,darktable,Total-duration,21.479466019417504,6.187744977449796,4.215185934878169e-85,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.229202009381097e-19,Cliff's Delta,-0.3771400820804325,medium
282,darktable,Commits B1,118.48058252427184,37.93685936859369,1.1122521564392822e-84,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.2636370519546025e-30,Cliff's Delta,-0.4745419298853183,large
283,darktable,Commits B2,63.36407766990291,9.297252972529725,1.8595421734870278e-61,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.0863381212100803e-48,Cliff's Delta,-0.5941735630948543,large
284,darktable,Committers B1,5.310679611650485,4.571955719557195,5.488828794647371e-78,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.6879554949578399,No,-,-
285,darktable,Committers B2,6.058252427184466,2.100861008610086,8.433034590844259e-40,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.711632604698365e-45,Cliff's Delta,-0.478253860208505,large
286,darktable,Changed Files B1,86.16019417475728,39.153341533415336,3.032328840644471e-57,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.326073488823751e-29,Cliff's Delta,-0.46460032561490666,medium
287,darktable,Changed Files B2,70.86893203883496,13.603936039360393,7.255939147207663e-35,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.954814438739964e-57,Cliff's Delta,-0.6519801605783048,large
288,tmux,Branching-duration,11.716979166666663,2.7560654205607413,9.958535668078669e-15,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.0313313429491045e-14,Cliff's Delta,-0.4759929906542056,large
289,tmux,Total-duration,13.329479166666667,3.242056074766357,4.6738293716846105e-14,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,7.294673023952137e-17,Cliff's Delta,-0.5133566978193146,large
290,tmux,Commits B1,2474.0208333333335,3012.1616822429905,4.684575500474072e-06,1.5521846175255074e-74,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.0614367381889956e-08,Cliff's Delta,0.3375486760124611,medium
291,tmux,Commits B2,40.354166666666664,7.867289719626168,1.2537107361560214e-45,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.9087520413954565e-36,Cliff's Delta,-0.6699279595015576,large
292,tmux,Committers B1,4.71875,5.2495327102803735,0.00013340491573586834,1.914960352027134e-79,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.0001171932941819505,Cliff's Delta,0.15920950155763242,small
293,tmux,Committers B2,1.3333333333333333,1.0495327102803738,7.78979631597148e-22,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,8.712489571218803e-16,Cliff's Delta,-0.1924357476635514,small
294,tmux,Changed Files B1,240.79166666666666,289.43177570093457,0.00011325448950204874,1.4540631031273902e-68,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.432150260089488e-08,Cliff's Delta,0.33645833333333336,medium
295,tmux,Changed Files B2,21.739583333333332,4.954205607476635,3.815547256193342e-27,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.3500292831175334e-26,Cliff's Delta,-0.6365167445482867,large
296,qemu,Branching-duration,8.300102040816327,2.8124605597964383,7.717106904311196e-35,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.661721855306006e-10,Cliff's Delta,-0.36609025289505115,medium
297,qemu,Total-duration,9.15336734693878,3.641715012722644,1.5486118944080242e-34,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.32768854227169e-09,Cliff's Delta,-0.3492626058056811,medium
298,qemu,Commits B1,114.3061224489796,50.053180661577606,6.369682385508934e-15,0.0,False,False,6.623774916250402e-21,3.7e-24,False,False,False,Mann-Whitney,2.352902181582001e-16,Cliff's Delta,-0.4842914264942618,large
299,qemu,Commits B2,62.275510204081634,10.981933842239187,4.805147836135727e-43,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.255556970105643e-18,Cliff's Delta,-0.5093083034740614,large
300,qemu,Committers B1,19.918367346938776,11.50941475826972,7.963511585980008e-08,0.0,False,False,1.4766261900016743e-10,3.7e-24,False,False,False,Mann-Whitney,1.1683851200527937e-11,Cliff's Delta,-0.4000155787505842,medium
301,qemu,Committers B2,8.561224489795919,3.0267175572519083,1.0911946514470213e-33,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.2795850281936994e-08,Cliff's Delta,-0.31473490159422546,small
302,qemu,Changed Files B1,153.0,71.86564885496183,1.7641344139537968e-09,0.0,False,False,4.813881449795987e-18,3.7e-24,False,False,False,Mann-Whitney,6.409217901344039e-16,Cliff's Delta,-0.4771563587266968,large
303,qemu,Changed Files B2,92.68367346938776,16.905089058524172,1.5594305511714462e-33,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,7.644209216904396e-20,Cliff's Delta,-0.5373552474424884,large
304,borg,Branching-duration,18.327272727272728,5.488537549407122,6.164520747823911e-40,1.5828013546579707e-247,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.334062778882428e-16,Cliff's Delta,-0.494420489479778,large
305,borg,Total-duration,19.70727272727273,7.998428853754938,2.3436760950996265e-39,2.9730775879530968e-217,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,7.850390690604002e-09,Cliff's Delta,-0.35106998842176707,medium
306,borg,Commits B1,144.6060606060606,11.923913043478262,0.001246561210148624,2.942729885981486e-296,False,False,1.424480741825227e-12,3.7e-24,False,False,False,Mann-Whitney,3.112116401130119e-34,Cliff's Delta,-0.7322533636762886,large
307,borg,Commits B2,35.25252525252525,2.2203557312252964,3.5835426113569287e-43,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.5644689684024473e-34,Cliff's Delta,-0.6472332015810277,large
308,borg,Committers B1,15.080808080808081,2.3270750988142295,5.463509633124324e-42,2.0983071245404907e-250,False,False,1.6735858109231927e-13,3.7e-24,False,False,False,Mann-Whitney,1.83202080764087e-25,Cliff's Delta,-0.5830738212161136,large
309,borg,Committers B2,3.1818181818181817,1.051383399209486,1.579605761875494e-39,1.8546666363103e-311,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.4187882518334294e-81,Cliff's Delta,-0.5476404359803569,large
310,borg,Changed Files B1,78.26262626262626,10.529644268774703,7.401514149568177e-286,1.0422878658296963e-205,False,False,4.87261109427167e-19,3.7e-24,False,False,False,Mann-Whitney,1.7349989128399185e-38,Cliff's Delta,-0.7820597277119016,large
311,borg,Changed Files B2,17.646464646464647,3.1067193675889326,5.643055180464345e-38,3.4379291991617215e-294,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.1515694804685723e-34,Cliff's Delta,-0.7042360362518466,large
312,retroarch,Branching-duration,11.680689655172415,1.5506474164133996,1.132389002699392e-47,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,7.846807501788101e-27,Cliff's Delta,-0.5251063829787234,large
313,retroarch,Total-duration,12.107931034482757,1.693993920972664,1.3456367395523693e-47,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.477191722534644e-24,Cliff's Delta,-0.501125668168955,large
314,retroarch,Commits B1,2267.6827586206896,92.9677811550152,1.307633883802454e-31,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.06840593767429318,No,-,-
315,retroarch,Commits B2,93.9103448275862,5.19209726443769,2.7053424220219e-51,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.7740740572427066e-47,Cliff's Delta,-0.6117409076616707,large
316,retroarch,Committers B1,19.73103448275862,3.3525835866261398,5.261951857575713e-31,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.0015065936719731987,Cliff's Delta,0.14223037417461482,negligible
317,retroarch,Committers B2,6.3517241379310345,1.2513677811550152,1.1219252527167859e-24,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.264519407492033e-127,Cliff's Delta,-0.5544890472696782,large
318,retroarch,Changed Files B1,887.0689655172414,90.67781155015197,6.049518495107715e-33,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.00012117495638389812,Cliff's Delta,-0.18750655067602975,small
319,retroarch,Changed Files B2,394.24827586206897,17.310334346504558,4.2813807455037295e-44,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.1811568612666523e-51,Cliff's Delta,-0.7083156901792265,large
320,libgit2,Branching-duration,56.3541304347826,9.157582359192357,7.695828863666608e-21,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.126002296600927e-09,Cliff's Delta,-0.5248925749665019,large
321,libgit2,Total-duration,57.73673913043479,10.959234856535605,7.518844910451193e-21,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.410104947193281e-09,Cliff's Delta,-0.5057293351199001,large
322,libgit2,Commits B1,51.45652173913044,22.660467587672688,1.3113062478121306e-16,0.0,False,False,2.046420163135401e-23,3.7e-24,False,False,False,Mann-Whitney,0.00017951789264847358,Cliff's Delta,-0.32169754655084787,small
323,libgit2,Commits B2,64.47826086956522,5.0903294367693945,1.3740030609350697e-19,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.800514957472444e-09,Cliff's Delta,-0.4812525989927459,large
324,libgit2,Committers B1,5.760869565217392,4.099893730074389,1.6824376996748265e-10,0.0,False,False,4.1741067963694727e-16,3.7e-24,False,False,False,Mann-Whitney,0.4802778862952308,No,-,-
325,libgit2,Committers B2,6.304347826086956,1.247077577045696,1.7871017253231952e-14,0.0,False,False,4.0766837540033964e-15,3.7e-24,False,False,False,Mann-Whitney,5.182866177875147e-29,Cliff's Delta,-0.47239292149886797,medium
326,libgit2,Changed Files B1,84.28260869565217,52.36503719447396,3.511848378352031e-08,0.0,False,False,2.692872688267116e-16,3.7e-24,False,False,False,Mann-Whitney,0.0002692431639320463,Cliff's Delta,-0.3135078316314744,small
327,libgit2,Changed Files B2,97.67391304347827,13.761955366631243,9.077157973447952e-16,0.0,False,False,2.5335790594238133e-23,3.7e-24,False,False,False,Mann-Whitney,7.44680577185821e-17,Cliff's Delta,-0.7061521046065703,large
328,kivy,Branching-duration,51.643108108108116,13.06207949587974,3.854580316217017e-21,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.157487098877794e-06,Cliff's Delta,-0.33224378037756613,medium
329,kivy,Total-duration,53.94391891891891,14.215419292292744,1.1121989082254745e-21,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.20563888780398e-06,Cliff's Delta,-0.3182062333783129,small
330,kivy,Commits B1,85.83783783783784,33.68444013572467,3.496813449005706e-28,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.1635225695505993,No,-,-
331,kivy,Commits B2,97.14864864864865,8.923412506059137,6.3196994552421785e-27,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.977935753035096e-26,Cliff's Delta,-0.6772150240400362,large
332,kivy,Committers B1,7.324324324324325,5.176926805622879,2.782836772028468e-26,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.030312714563658884,Cliff's Delta,0.14012000366823438,negligible
333,kivy,Committers B2,7.337837837837838,1.827435773145904,6.501440584601352e-22,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.439741045426144e-26,Cliff's Delta,-0.5093998506504566,large
334,kivy,Changed Files B1,55.16216216216216,27.809015996122152,5.5295537151696965e-22,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.00475657247192101,Cliff's Delta,-0.19142943234072657,small
335,kivy,Changed Files B2,75.29729729729729,8.903538536112457,6.263934617481332e-12,0.0,False,False,8.738978085368536e-24,3.7e-24,False,False,False,Mann-Whitney,5.854901041773714e-25,Cliff's Delta,-0.6610878935163957,large
336,ipython,Branching-duration,19.52746666666667,7.29201140065148,2.2608316713234125e-13,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.45246966994484e-06,Cliff's Delta,-0.30381831342743393,small
337,ipython,Total-duration,21.258266666666664,8.544375678610216,1.1342295975237224e-12,0.0,False,False,7.48153089055388e-23,3.7e-24,False,False,False,Mann-Whitney,4.372856707566238e-05,Cliff's Delta,-0.27525515743756784,small
338,ipython,Commits B1,36.85333333333333,41.643865363735074,9.271881936093072e-16,0.0,False,False,1.8215905860076032e-16,3.7e-24,False,False,False,Mann-Whitney,0.10842735765300014,No,-,-
339,ipython,Commits B2,45.21333333333333,4.470955483170467,1.9270317922799403e-25,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.1742561984126448e-15,Cliff's Delta,-0.5066087585957293,large
340,ipython,Committers B1,2.2133333333333334,5.456026058631922,3.4859114562553055e-13,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.8856167806869573e-10,Cliff's Delta,0.4189866087585957,medium
341,ipython,Committers B2,4.733333333333333,1.1620521172638436,1.3795911377064142e-18,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,8.081051732977153e-31,Cliff's Delta,-0.3981252262034021,medium
342,ipython,Changed Files B1,72.58666666666667,44.3857220412595,2.8974604924656655e-07,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.02319147889835916,Cliff's Delta,-0.15272529858849077,small
343,ipython,Changed Files B2,43.973333333333336,5.908794788273616,1.21354450634205e-20,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.6707131228416604e-24,Cliff's Delta,-0.6533876221498371,large
344,ansible,Branching-duration,45.37330708661416,10.257793323514935,2.765710322383411e-21,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.615692808895344e-26,Cliff's Delta,-0.5521397454184206,large
345,ansible,Total-duration,45.90535433070871,10.707069219440351,1.923553958704719e-21,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.7322501125181e-26,Cliff's Delta,-0.551940672364408,large
346,ansible,Commits B1,428.26771653543307,96.39469808541973,1.461790682706618e-18,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.482367538615666e-20,Cliff's Delta,-0.4765190433670018,large
347,ansible,Commits B2,42.503937007874015,2.209621993127148,5.470219088783878e-46,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.0236034058236196e-12,Cliff's Delta,-0.27512089339348045,small
348,ansible,Committers B1,92.38582677165354,23.111438389788905,1.8382511810309983e-10,0.0,False,False,1.735794678296577e-23,3.7e-24,False,False,False,Mann-Whitney,1.2865508174813471e-18,Cliff's Delta,-0.45576519429916623,medium
349,ansible,Committers B2,8.070866141732283,1.1971035837015218,7.0100234231169e-42,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.472862297020512e-14,Cliff's Delta,-0.12219026745368171,negligible
350,ansible,Changed Files B1,292.15748031496065,78.28006872852234,2.2735048693463731e-13,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.3277211776625651e-20,Cliff's Delta,-0.4835097932346086,large
351,ansible,Changed Files B2,29.590551181102363,3.1273932253313697,9.573374123256593e-47,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.0523794462453098e-15,Cliff's Delta,-0.32178902894870104,small
352,pandas,Branching-duration,8.769075630252098,3.0849254587156105,1.125315379763888e-31,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.2415600511540517e-17,Cliff's Delta,-0.46772126281705345,medium
353,pandas,Total-duration,9.529075630252096,3.5733715596330256,3.3797494914314985e-31,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.166971090284971e-15,Cliff's Delta,-0.4313902166371136,medium
354,pandas,Commits B1,51.46218487394958,15.538990825688073,7.641445439377051e-23,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.49011368280478e-18,Cliff's Delta,-0.4705978721763935,medium
355,pandas,Commits B2,22.50420168067227,4.039564220183486,6.26387297456422e-52,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,8.881111732677099e-20,Cliff's Delta,-0.36745913961915044,medium
356,pandas,Committers B1,6.26890756302521,4.583715596330276,1.0105897524894643e-11,0.0,False,False,1.3722085963220253e-17,3.7e-24,False,False,False,Mann-Whitney,4.6713462085909137e-07,Cliff's Delta,-0.2682185259424871,small
357,pandas,Committers B2,2.689075630252101,1.1674311926605505,2.5961907914332477e-40,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.1277234090655581e-11,Cliff's Delta,-0.1437051884974173,negligible
358,pandas,Changed Files B1,46.94117647058823,19.94954128440367,1.829975494973175e-10,0.0,False,False,1.9880273239641883e-15,3.7e-24,False,False,False,Mann-Whitney,2.222381825520664e-17,Cliff's Delta,-0.4634521239688536,medium
359,pandas,Changed Files B2,18.42016806722689,5.639334862385321,9.203399088086159e-31,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.135359549183068e-15,Cliff's Delta,-0.42215326497571504,medium
360,bokeh,Branching-duration,8.387472222222224,3.5102012072434707,1.3749353466112534e-43,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.4061011680064814e-26,Cliff's Delta,-0.3493907891795216,medium
361,bokeh,Total-duration,9.408361111111105,4.306675050301819,4.423140657713656e-45,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,5.511132796704343e-26,Cliff's Delta,-0.3487047283702213,medium
362,bokeh,Commits B1,60.23888888888889,34.92907444668008,1.0283989749839126e-105,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.228652809849148e-05,Cliff's Delta,-0.1319178962664878,negligible
363,bokeh,Commits B2,78.51666666666667,16.051810865191147,1.9722533145578596e-88,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.843615908808564e-49,Cliff's Delta,-0.4829448915716521,large
364,bokeh,Committers B1,2.6166666666666667,2.8878269617706236,1.2778734742947606e-56,2.1456539431471582e-302,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.453286985271782e-11,Cliff's Delta,0.20188911245249275,small
365,bokeh,Committers B2,5.241666666666666,2.1036217303822937,1.0605156185409452e-21,1.8038487636542e-310,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.177133939769242e-65,Cliff's Delta,-0.48962944332662645,large
366,bokeh,Changed Files B1,71.56666666666666,45.36770623742455,6.380994362606147e-76,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,4.9012690681823514e-09,Cliff's Delta,-0.19322881734853567,small
367,bokeh,Changed Files B2,120.96666666666667,33.72937625754527,5.878475212916039e-57,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,3.054117444369699e-79,Cliff's Delta,-0.6201877934272301,large
368,spacy,Branching-duration,21.13597315436242,3.506104536489156,1.4518283767651343e-37,1.7349482509547225e-293,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,2.2823691211743143e-14,Cliff's Delta,-0.3866738149133606,medium
369,spacy,Total-duration,22.078859060402692,4.411794871794881,4.728848299590269e-37,2.6726231639120805e-283,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,8.17870879891416e-14,Cliff's Delta,-0.37839376249288487,medium
370,spacy,Commits B1,163.73825503355704,18.763313609467456,3.0720277241062332e-40,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,1.9117624374845194e-19,Cliff's Delta,-0.44922759223223857,medium
371,spacy,Commits B2,53.51006711409396,13.49112426035503,4.0532915360759894e-33,0.0,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,6.754579913530429e-17,Cliff's Delta,-0.4173649444687132,medium
372,spacy,Committers B1,5.912751677852349,2.1548323471400392,1.277228791681491e-47,1.2860130786591335e-302,False,False,3.7e-24,3.7e-24,False,False,False,Mann-Whitney,0.0001332110733241789,Cliff's Delta,-0.16088188184212962,small
